node1	node2	weight	headerCode
"4023"	"4109"	"1.09819400310516"	"MOB"
"4023"	"4283"	"0.292040824890137"	"ECON"
"4023"	"5189"	"0.679366230964661"	"REL"
"4023"	"5306"	"1.77704668045044"	"ECON"
"4023"	"6115"	"0.557928323745728"	"PF"
"4023"	"6603"	"0.401070952415466"	"CAMP"
"4023"	"6626"	"1.20240724086761"	"WA"
"4023"	"10148"	"0.190548211336136"	"DEF"
"4023"	"10990"	"0.824552416801453"	"MOB"
"4023"	"11860"	"0.643267512321472"	"PF"
"4023"	"14071"	"0.866025388240814"	"ECON"
"4023"	"17605"	"0.677414953708649"	"IMM"
"4023"	"17739"	"0.676768243312836"	"PF"
"4023"	"18588"	"3.75734567642212"	"REL"
"4024"	"4597"	"0.601656854152679"	"ENVIRO"
"4024"	"8844"	"1.51185786724091"	"ENVIRO"
"4025"	"6668"	"4"	"DEF"
"4025"	"6727"	"0.391105711460114"	"SEC"
"4025"	"10377"	"7.74596691131592"	"DEF"
"4026"	"4583"	"1.78885436058044"	"REL"
"4026"	"4884"	"0.206247672438622"	"REL"
"4026"	"5650"	"2.01687788963318"	"MED"
"4026"	"11488"	"0.654653668403625"	"DEF"
"4026"	"15436"	"15.4919338226318"	"IMM"
"4027"	"3988"	"3.38061690330505"	"MED"
"4027"	"4027"	"3.09838676452637"	"PF"
"4027"	"4064"	"1.39686059951782"	"ECON"
"4027"	"4086"	"3.38061690330505"	"PF"
"4027"	"4096"	"4.2966890335083"	"ECON"
"4027"	"4113"	"2.03419041633606"	"WA"
"4027"	"4114"	"4"	"DEF"
"4027"	"4121"	"0.751469135284424"	"ECON"
"4027"	"4167"	"2.48069477081299"	"MOB"
"4027"	"4220"	"7.74596691131592"	"PF"
"4027"	"4252"	"1.42614805698395"	"DEF"
"4027"	"4376"	"0.457628756761551"	"DEF"
"4027"	"4392"	"15.4919338226318"	"PF"
"4027"	"4455"	"8.9442720413208"	"INFO"
"4027"	"4527"	"10.9544515609741"	"SEC"
"4027"	"4572"	"3.55409336090088"	"CONV"
"4027"	"4611"	"4"	"WA"
"4027"	"4633"	"1.39686059951782"	"ECON"
"4027"	"4659"	"1.07417225837708"	"DEF"
"4027"	"4673"	"1.08465230464935"	"MED"
"4027"	"4685"	"2.6186146736145"	"CAMP"
"4027"	"4746"	"3.38061690330505"	"SL"
"4027"	"4775"	"0.852802872657776"	"PF"
"4027"	"4832"	"15.4919338226318"	"ECON"
"4027"	"4937"	"0.533254325389862"	"ORG"
"4027"	"5016"	"1.8131936788559"	"ECON"
"4027"	"5159"	"2.41943359375"	"ECON"
"4027"	"5166"	"2.07019662857056"	"MED"
"4027"	"5267"	"3.65148377418518"	"MOB"
"4027"	"5313"	"1.58113884925842"	"DEF"
"4027"	"5490"	"6.32455539703369"	"CONV"
